VNUM	LOCALE_NAME
28807	Canavardan Koruyan Taþ+8
28808	Korunma Taþý+8
28809	Kurnazlýk Taþý+8
28810	Sihir Taþý+8
28811	Yaþam Taþý +8
28812	Savunma Taþý+8
28813	Hýz Taþý+8
28830	Kavrama Sutaþý+8
28831	Öldürücü Darbe Sutaþý+8
28832	Soðutma Sutaþý+8
28833	Savaþçý Sutaþý+8
28834	Ninja Sutaþý+8
28835	Sura Sutaþý+8
28836	Þaman Sutaþý+8
28837	Canavar Sutaþý+8
28838	Korunma Sutaþý+8
28839	Kurnazlýk Sutaþý+8
28840	Sihir Sutaþý+8
28841	Canlýlýk Sutaþý+8
28842	Savunma Sutaþý+8
28843	Hýz Sutaþý+8
28900	Kavrama Taþý+9
28901	Öldürücü Darbe Taþý+9
28902	Soðutma Taþý+9
28903	Savaþcýdan Koruyan Taþ+9
28904	Ninjadan Koruyan Taþ+9
28905	Suradan KoruyanTaþ+9
28906	Þamandan Koruyan Taþ+9
28907	Canavardan Koruyan Taþ+9
28908	Korunma Taþý+9
28909	Kurnazlýk Taþý+9
28910	Sihir Taþý+9
28911	Yaþam Taþý +9
28912	Savunma Taþý+9
28913	Hýz Taþý+9
28930	Kavrama Sutaþý+9
28931	Öldürücü Darbe Sutaþý+9
28932	Soðutma Sutaþý+9
28933	Savaþçý Sutaþý+9
28934	Ninja Sutaþý+9
28935	Sura Sutaþý+9
28936	Þaman Sutaþý+9
28937	Canavar Sutaþý+9
28938	Korunma Sutaþý+9
28939	Kurnazlýk Sutaþý+9
28940	Sihir Sutaþý+9
28941	Canlýlýk Sutaþý+9
28942	Savunma Sutaþý+9
28943	Hýz Sutaþý+9
28960	Kýrýlmýþ Taþ Parçasý
29001	Tarak
29002	Mavi Tarak
29003	Sarý Tarak
29004	Kýrmýzý Tarak
29005	Yeþil Tarak
29006	Sarý Þaraptaþý
29007	Mavi Þaraptaþý
29008	Mavi Kutsal Su
29009	Sarý Kutsal Su
29010	Kýrmýzý Kutsal Su
29011	Yeþil Kutsal Su
29012	Lacivert Kutsal Su
29013	Koyu Sarý Kutsal Su
29014	Bordo Kutsal Su
29015	Koyu Yeþil Kutsal Su
29101	Kazma+0
29102	Kazma+1
29103	Kazma+2
29104	Kazma+3
29105	Kazma+4
29106	Kazma+5
29107	Kazma+6
29108	Kazma+7
29109	Kazma+8
29110	Kazma+9
30000	Arpa
30001	Mektup
30002	Sosis Þiþ
30003	Domuz Burnu
30004	Yaban Domuzu Diþi
30005	Kýrýk Zýrh Parçasý
30006	Ork Diþi
30007	Ork Muskasý
30008	Baþlangýç Elkitabý
30009	Bilinmeyen Ýlaç
30010	Ayý Safrasý
30011	Çile
30012	Þarap Þiþesi
30013	Likör Kabý
30014	Yeti Postu
30015	Þeytan Hatýrasý
30016	Þeytan Mücevheri
30017	Süslü Saç Tokasý
30018	K. Domuzkuyruðu Kurdele
30019	Alev Yelesi
30020	Þeftali Tohumu
30021	Deðerli Taþ Parçasý
30022	Yýlan Kuyruðu
30023	Beyaz Kaplan Postu
30024	At Kuyruðu
30025	Örümceðin Zehir Kesesi
30026	Kurt Baðýrsaðý
30027	Kurt Postu
30028	Kurt Pençesi
30029	Kurt Karaciðeri
30030	Paslý Býçak
30031	Süs Eþyasý
30032	Yýpranmýþ Siyah Üniforma
30033	Kýrýk Porselen
30034	B. Domuzkuyruðu Kurdele
30035	Yüz Kremi
30036	Gizemli Bitki
30037	Kaplan Pençesi
30038	Kaplan Postu
30039	Sargý Bezi
30040	Yaprak
30041	Shiriken
30042	Saldýrgan kaplanýn diþi
30043	Fasulye
30044	Kil
30045	Akrep Ýðnesi
30046	Akrep Kuyruðu
30047	Lanet Kitabý
30048	Buz Parçasý
30049	Katil Buzbalina Boynuzu
30050	Buz Topu
30051	Bilinmeyen Týlsým
30052	Bayrak
30053	Ayý Ayak Derisi
30054	Nikah Yüzüðü
30055	Akrep Kýskacý
30056	Örümcek Aðý
30057	Örümcek Gözleri
30058	Örümcek Yumurta Kesesi
30059	Örümcek Bacaklarý
30060	Kurbaða Dili
30061	Kurbaða Bacaðý
30062	Ýlaç Kasesi
30063	Deri Ýlacý
30064	Sivri Taþ
30065	Zil
30066	Acý Biber
30067	Yýlan Derisi
30068	Tofu Bifteði
30069	Kurt Pençesi+
30070	Kurt Postu+
30071	Ayý Safrasý+
30072	Ayý Ayak Derisi+
30073	B. Domuzkuyruðu Kurdele+
30074	Siyah Üniforma+
30075	Shiriken+
30076	Ork Muskasý+
30077	Ork Diþi+
30078	Baþlangýç El Kitabý+
30079	Bilinmeyen Týlsým+
30080	Lanet Kitabý+
30081	Akrep Kuyruðu+
30082	Yýlan Kuyruðu+
30083	Bilinmeyen Ýlaç+
30084	Bilinmeyen Týlsým+
30085	Sargý Bezi+
30086	Þeytan Hatýrasý+
30087	Þeytan Mücevheri+
30088	Buz Parçasý+
30089	Yeti Postu+
30090	Buz Küresi+
30091	Savaþçý Sembolü
30092	Yabani Ganimeti
30093	Uðurlu Kese
30094	Uðurlu Kese
30095	Uðurlu Kese
30096	Uðurlu Kese
30097	Maðaza Þanslý Kesesi
30098	Uðurlu Kese
30099	Uðurlu Kese
30100	Uðurlu Kese
30101	Ariyoung'un Nikah Yüzüðü
30102	Altýn Balta
30103	Altýn Ork Diþi
30104	Çöl Örümceði Aðý
30105	Pinti Akrep Kuyruðu
30106	Yu-Rang Ýçin Ýlaç
30107	Ork Azýdiþi
30108	Seramik Süsleme
30109	Çöl Örümceði Aðý
30110	Huahn-So`dan Mektup
30111	Pinti Akrep Kuyruðu
30112	Yýlan Balýðý
30113	Baþlangýç El Kitabý
30114	Veba
30115	Veba Tedavisi
30116	Kurbaða Arka Bacaklarý
30117	Mektup
30118	Þeytanýn Mücevher Kutusu
30119	Zil
30120	Harita Parçasý
30121	Harita Parçasý
30122	Harita Parçasý
30123	Harita Parçasý
30124	Harita Parçasý
30125	Harita Parçasý
30126	Harita Parçasý
30127	Harita Parçasý
30128	Harita Parçasý
30129	Binicinin Görevleri
30130	Boþ Þiþe
30131	Demircinin Mektubu
30132	Urielin Kitabý
30133	Çiçek Ayakkabýlar
30134	Urielin Paketi
30135	Ariyoungun Mektubu
30136	Aþýrý Süslü Yay
30137	Maymun Kaný
30138	Çöl Kumu
30139	Unggyinin Azý Diþi
30140	Ýplik
30141	Mücevher Parçasý
30142	Mektup
30143	Þifalý Bitkiler
30144	Kaplan Karaciðeri
30145	Balsonun Ýlacý
30146	Buz Parçasý
30147	Tapýnak Tarihçesi
30148	Tapýnak Atkýsý
30149	Þuruplu Dondurma
30150	Günlük Sayfasý
30151	Kurt Postu
30152	Ýlaç
30153	Çiçekler
30154	Tapýnaðýn Gizli Kitabý
30155	Mirinenin Dini Kolyesi
30156	Tapýnaðýn Gizli Kitabý
30157	Ok Ucu
30158	Yaþ Pasta
30159	Kýyafet
30160	Bildiri
30161	Koca'ya ait Mýzrak
30162	Örümceðin Gözü
30163	Pamuk-Yün Bez
30164	Lanet Kitabýnýn Çevirisi
30165	Zelkova Dalý
30166	Tugyis Tabelasý
30167	Kýr. Hayalet Aðacý Dalý
30168	Liderlerin Notlarý
30169	Kankýrmýzý Çiçek
30170	Portakal Rengi Çiçek
30171	Kokulu Sarý Çiçek
30172	Asil Çiçek Demeti
30173	Mu-Rang Postu
30174	Ayý Pençesi
30175	Elmas-özlü Balina Mýzrað
30176	Iþýltýlý Kaplan Postu
30177	Misk Yaðý
30178	Oyma Taþ
30179	Kývrýk Anahtar
30180	Ejderha Tanrý Týlsýmý
30181	Sayfa
30182	Efsanevi Günlük
30183	Karamsar Ahþap Maske
30184	Efsunlu Küller
30185	Siyah Buz
30186	Fosil Gözyaþý
30187	Kan Damlasý
30188	Obsidyen
30189	Tanrýça Gözyaþlarý
30190	Kan Taþý
30191	Kan Taþý
30192	Süt Þerbeti
30193	Parmak Kemikleri
30194	Ork Topuzu
30195	Kuvars Kumu
30196	Þeytan Külü
30197	Büyülü Tohum
30198	Su Kristali
30199	Mavi Kristal
30201	Ýntikam Yüzüðü
30202	Dakananýn Kulaðý
30203	Kristal
30204	Kristal Parçasý
30205	Yapý Malzemesi
30210	Deðerli Taþ Parçasý
30211	Deðerli Taþ Parçasý
30212	Deðerli Taþ Parçasý
30213	Deðerli Taþ Parçasý
30214	Deðerli Taþ Parçasý
30215	Deðerli Taþ Parçasý
30216	Deðerli Taþ Parçasý
30217	Deðerli Taþ Parçasý
30218	Deðerli Taþ Parçasý
30219	Deðerli Taþ Parçasý
30220	Jinunggynin Ruh Taþý
30221	Tapýnaðýn Ruh Taþý
30222	Sagyinin Ruh Taþý
30223	Aurtumryunun Ruh Taþý
30224	Gyimokun Ruh Taþý
30225	Tugyinin Ruh Taþý
30226	Orman Ruhu Taþý
30227	Liderlerin Ruh Taþý
30228	Beran-Setaou Ruh Taþý
30251	Kem Göz Mücevheri
30252	Bilgelik Mücevheri
30253	Sadakat Mücevheri
30254	NoNAme
30265	Madalya Parçasý (1)
30266	Madalya Parçasý (2)
30267	Madalya Parçasý (3)
30268	Madalya Parçasý (4)
30269	Madalya Parçasý (5)
30270	Ejderha Taþý Parçasý
30300	Bilinmeyen Eski Sandýk
30301	Sa-Gui Kalesi Haritasý
30302	Zin-Sa-Gui Kale Haritasý
30303	Bong-In Anahtar
30304	Zin-Bong-In Anahtar
30311	Ruh Kristali Anahtarý
30312	Surat Totemi
30315	Simit
30316	Baðýþ Tabaðý
30317	Ýftar
30318	Bereket Meyvesi
30319	Küçülen Kafa
30320	Küçülen Kafa
30321	Cadýlar Bayramý Kabaðý
30322	Büyü Asasý
30323	J. Pumpkin Maskesi Kartý
30324	Arachnida Anahtarý
30325	Arachnida Anahtarý
30326	Kraliçe Örümcek Zehri
30327	Arachnida Flütü
30328	¿ë½ÅÀÇ »óÀÚ
30329	Altýn Diþli Çark
30330	Maat Taþý
30331	Buz Anahtarý
30332	Kuzey Yýldýzý
30333	Buzçiçeði Anahtarý
30500	Yakut Oyma Býçaðý
30501	Altýn Kenet
30502	Yakut Ýþlemeli
30503	Ametist Oyma Býçaðý
30504	Gümüþ Kenet
30505	Zümrüt Ýþlemeli
30506	Safir Oyma Býçaðý
30507	Bronz Kenet
30508	Safir Ýþlemesi
30509	Mavi Ejderha Çeliði
30510	Fiyakalý Apolet
30511	Kýrmýzý Kumaþ
30512	Kýrmýzý Ejderha Çeliði
30513	Kýymetli Apolet
30514	Eflatun Kumaþ
30515	Erguvani Ejderha Çeliði
30516	Antika Apolet
30517	Altýn Kumaþ
30518	Altýn Ýplik
30519	Altýn Kanca
30520	Altýn Kenet
30521	Halka Öðesi
30522	Zincir Halkalar
30523	Mücevher Öðesi
30524	Alev Taþý
30525	Buz Alevi Taþý
30526	NoNAme
30527	NoNAme
30528	NoNAme
30529	NoNAme
30530	NoNAme
30531	NoNAme
30532	NoNAme
30533	NoNAme
30534	NoNAme
30535	NoNAme
30536	NoNAme
30537	NoNAme
30538	NoNAme
30539	NoNAme
30540	NoNAme
30541	NoNAme
30542	NoNAme
30543	NoNAme
30544	NoNAme
30545	NoNAme
30546	NoNAme
30547	NoNAme
30548	NoNAme
30549	NoNAme
30550	Mavi Kemer
30551	NoNAme
30552	NoNAme
30553	NoNAme
30554	NoNAme
30555	NoNAme
30556	NoNAme
30557	NoNAme
30558	NoNAme
30559	NoNAme
30560	NoNAme
30561	NoNAme
30562	NoNAme
30563	NoNAme
30564	NoNAme
30565	NoNAme
30566	NoNAme
30567	NoNAme
30568	NoNAme
30569	NoNAme
30570	NoNAme
30571	NoNAme
30572	NoNAme
30573	NoNAme
30574	NoNAme
30575	NoNAme
30576	NoNAme
30577	NoNAme
30578	NoNAme
30579	NoNAme
30580	NoNAme
30581	NoNAme
30582	NoNAme
30583	NoNAme
30584	NoNAme
30585	NoNAme
30586	NoNAme
31001	Yazýt Kopyasý
31002	Eski Belge
31003	Panzehir
31004	Kutsanmýþ Aðaç Reçinesi
31005	Mavi Kristal Esansý
31006	Kýrmýzý Cehennem Kuvarsý
31007	Volkan Topraðý
31008	Gökyüzü'nün Gözyaþlarý
31009	Gnoll Mektubu
31010	Kýzýlhýrsýz Mektubu
31011	NoNAme
31012	NoNAme
31013	Kaðýt
31014	NoNAme
31015	Kaptan Kanca'nýn Mektubu
31016	Lee Chung'un Mektubu
31017	Mühürlü Mektup
31018	Kabuk Yazý
31019	Kabuk Tozu
31020	Kaya Çiçeði Kökü
31021	NoNAme
31022	Oin Pulu
31023	NoNAme
31024	Mantikor Derisi
31025	NoNAme
31026	Kabuk Zýrhý
31027	Ýnce Kum
31028	Kiremit
31029	Ýç Iþýk
31030	Ýç Iþýk
31031	Milenyum Esansý
31032	Leviathan'ýn Ýncileri
31033	Reis'in Pelerini
31034	Devlerin Totemi
31035	Siyah Taþ
31036	Kara Altýn
31037	Deri Kese
31038	Kutsanmýþ Toprak
31039	Para Kesesi
31040	Altýn Klan
31041	Fosil Toprak
31042	Triton Mýzraðý
31043	Lemur Levha
31044	NoNAme
31045	NoNAme
31046	NoNAme
31047	NoNAme
31048	NoNAme
31049	NoNAme
31050	NoNAme
31051	NoNAme
31052	NoNAme
31053	NoNAme
31054	NoNAme
31055	NoNAme
31056	NoNAme
31057	NoNAme
31058	NoNAme
31059	NoNAme
31060	NoNAme
31061	NoNAme
31062	NoNAme
31063	NoNAme
31064	NoNAme
31065	NoNAme
31066	NoNAme
31067	NoNAme
31068	NoNAme
31069	NoNAme
31070	NoNAme
31071	NoNAme
31072	NoNAme
31073	Altýn Avcý Tasmasý
31074	Zýmbalý Tasma
31075	Dikenli Tasma
31076	Güneþ Bitkileri
31077	Temel Taþý Tozu
31078	Saf Lumen
31079	Yak-Hwan'a Mektup
31080	Alev Kralý'nýn Kaný
31081	Kara Madde
31082	Magma Çemberi
31083	Samael'in Yüzüðü
31084	Ayla Tentürü
31085	NoNAme
31086	NoNAme
31087	NoNAme
31088	NoNAme
31089	NoNAme
31090	NoNAme
31091	Alev Kralý'nýn Kaný
31092	NoNAme
35000	Þifalý Bitkiler+
35001	Kaplan Karaciðeri+
38001	VIP-Feature
38002	Tombola_ticket_today
38003	Tombola_ticket_tomorrow
38004	Tombola_reroll
38005	TombolaPP_spin
38006	Momo-Reroll
38010	Yang Paketi
38050	Güç Sandýðý
38051	Kral Kaplaný Kristali
38052	Krallar Sandýðý
38053	Sonsuz Kýþ Sandýðý
38054	Çöl Fýrtýnasý Sandýðý
38055	Yavrucuk Kutusu
38056	Bayram Sandýðý
38057	Kuzey Kutusu
38100	Güçlü Atýþtýrmalýk(7 Gn)
38101	Güçlü Atýþtýrmalýk(15 Gn
38102	Güçlü Atýþtýrmalk(30 Gn)
38200	Rufus Mührü
38201	Rufus Mührü
39001	Büyülü Metal
39002	Tecrübe Yüzüðü
39003	Þeftali Çiçeði Þurubu
39004	Kutsama Küresi
39005	Büyülü Bakýr
39006	Cesaret Pelerini
39007	Demircinin El Kitabý
39008	Kötü Ruh Kovma Kaðýdý
39009	Beceri Sýfýrlama Kaðýdý
39010	Saldýrý Ýksiri +10
39011	Yaþam Kutsamasý
39012	Sihir Kutsamasý
39013	Ejderha Kutsamasý
39014	Savaþ Kaðýdý
39015	Demirci Taþý
39016	Büyülü Demir Maden
39017	Ejderha Tanrý Yaþamý
39018	Ejderha Tanrý Saldýrýsý
39019	Ejderha Tanrý Zekasý
39020	Ejderha Tanrý Savunmasý
39021	Ejderha Tanrý Desteði
39022	Ejderha Parþömeni
39023	Araþtýrmacýnýn Özütü
39024	Kritik Ýsabet
39025	Delici Ýsabet
39026	Hýz Ýksiri
39027	Taþ Sanatý Kitabý
39028	Efsun Nesnesi
39029	Arttýrma Kaðýdý
39030	Münzevi Tavsiyesi
39031	Soðutma Ýksiri
39032	Yaþam Meyvesi
39033	Düzeltme Kaðýdý
39034	At Þekeri
39035	Ýçgörü Küresi
39036	Rüzgarýn Ayakkabýlarý
39037	Güneþ Özütü (K)
39038	Güneþ Özütü (O)
39039	Güneþ Özütü (B)
39040	Ay Özütü (K)
39041	Ay Özütü (O)
39042	Ay Özütü (B)
39043	Geri Dönüþ Kaðýdý
40001	Bilinmeyen Altýn Yüzük
40002	Levi'nin Yüzüðü
40003	Thorun Yüzüðü
40004	Eekin Yüzüðü
40005	Çýnlayan Zil
40006	Yýrtýcý Taþýma Faturasý
40007	Yýrtýcý Patrondan Mektup
41001	Tavþan Kostümü e (kahve)
41002	Tavþan Kostümü d (kahve)
41003	Çöl Savaþçýsý (e)
41004	Çöl Savaþçýsý (d)
41005	Olimpik Eskrim Giys. (e)
41006	Olimpik Eskrim Giys. (d)
41007	Eskrim Giysisi GER (e)
41008	Eskrim Giysisi GER (d)
41009	Eskrim Giysisi TUR (e)
41010	Eskrim Giysisi TUR (d)
41011	Eskrim Giysisi BRA (e)
41012	Eskrim Giysisi BRA (d)
41013	Olimpik Futbol Form. (e)
41014	Olimpik Futbol Form. (d)
41015	Futbol Formasý GER (e)
41016	Futbol Formasý GER (d)
41017	Futbol Formasý TUR (e)
41018	Futbol Formasý TUR (d)
41019	Futbol Formasý BRA (e)
41020	Futbol Formasý BRA (d)
41021	Olimpik Boksör Giys. (e)
41022	Olimpik Boksör Giys. (d)
41023	Boks Giysisi GER (e)
41024	Boks Giysisi GER (d)
41025	Boks Giysisi TUR (e)
41026	Boks Giysisi TUR (d)
41027	Boks Giysisi BRA (e)
41028	Boks Giysisi BRA (d)
41029	Çöl Savaþçýsý (E, Bonus)
41030	Çöl Savaþçýsý (K, Bonus)
41031	Olimpik Eskrim Giys. (e)
41032	Olimpik Eskrim Giys. (d)
41033	Eskrim Giysisi GER (e)
41034	Eskrim Giysisi GER (d)
41035	Eskrim Giysisi TUR (e)
41036	Eskrim Giysisi TUR (d)
41037	Eskrim Giysisi BRA (e)
41038	Eskrim Giysisi BRA (d)
41039	Olimpik Futbol Form. (e)
41040	Olimpik Futbol Form. (d)
41041	Futbol Formasý GER (e)
41042	Futbol Formasý GER (d)
41043	Futbol Formasý TUR (e)
41044	Futbol Formasý TUR (d)
41045	Futbol Formasý BRA (e)
41046	Futbol Formasý BRA (d)
41047	Olimpik Boksör Giys. (e)
41048	Olimpik Boksör Giys. (d)
41049	Boks Giysisi GER (e)
41050	Boks Giysisi GER (d)
41051	Boks Giysisi TUR (e)
41052	Boks Giysisi TUR (d)
41053	Boks Giysisi BRA (e)
41054	Boks Giysisi BRA (d)
41055	Eskrim Giysisi FRA (e)
41056	Eskrim Giysisi FRA (d)
41057	Eskrim Giysisi ITA (e)
41058	Eskrim Giysisi ITA (d)
41059	Eskrim Giysisi POL (e)
41060	Eskrim Giysisi POL (d)
41061	Eskrim Giysisi ROU (e)
41062	Eskrim Giysisi ROU (d)
41063	Eskrim Giysisi ESP (e)
41064	Eskrim Giysisi ESP (d)
41065	Futbol Formasý FRA (e)
41066	Futbol Formasý FRA (d)
41067	Futbol Formasý ITA (e)
41068	Futbol Formasý ITA (d)
41069	Futbol Formasý POL (e)
41070	Futbol Formasý POL (d)
41071	Futbol Formasý ROU (e)
41072	Futbol Formasý ROU (d)
41073	Futbol Formasý ESP (e)
41074	Futbol Formasý ESP (d)
41075	Boks Giysisi FRA (e)
41076	Boks Giysisi FRA (d)
41077	Boks Giysisi ITA (e)
41078	Boks Giysisi ITA (d)
41079	Boks Giysisi POL (e)
41080	Boks Giysisi POL (d)
41081	Boks Giysisi ROU (e)
41082	Boks Giysisi ROU (d)
41083	Boks Giysisi ESP (e)
41084	Boks Giysisi ESP (d)
41085	Eskrim Giysisi FRA (e)
41086	Eskrim Giysisi FRA (d)
41087	Eskrim Giysisi ITA (e)
41088	Eskrim Giysisi ITA (d)
41089	Eskrim Giysisi POL (e)
41090	Eskrim Giysisi POL (d)
41091	Eskrim Giysisi ROU (e)
41092	Eskrim Giysisi ROU (d)
41093	Eskrim Giysisi ESP (e)
41094	Eskrim Giysisi ESP (d)
41095	Futbol Formasý FRA (e)
41096	Futbol Formasý FRA (d)
41097	Futbol Formasý ITA (e)
41098	Futbol Formasý ITA (d)
41099	Futbol Formasý POL (e)
41100	Futbol Formasý POL (d)
41101	Futbol Formasý ROU (e)
41102	Futbol Formasý ROU (d)
41103	Futbol Formasý ESP (e)
41104	Futbol Formasý ESP (d)
41105	Boks Giysisi FRA (e)
41106	Boks Giysisi FRA (d)
41107	Boks Giysisi ITA (e)
41108	Boks Giysisi ITA (d)
41109	Boks Giysisi POL (e)
41110	Boks Giysisi POL (d)
41111	Boks Giysisi ROU (e)
41112	Boks Giysisi ROU (d)
41113	Boks Giysisi ESP (e)
41114	Boks Giysisi ESP (d)
41117	Üç Silahþörler Kostümü
41118	Hizmetçi Kýz Üniformasý
41119	Salsa Kýyafeti
41120	Salsa Elbisesi
41121	Centilmen Kýyafeti
41122	Kokteyl Kýyafeti
41125	Balkabaðý Smokini
41126	Balkabaðý Giysisi
41129	Üç Silahþörler Kostümü+
41130	Hizmetçi Kýz Üniformasý+
41131	Salsa Kýyafeti+
41132	Salsa Elbisesi+
41133	Centilmen Kýyafeti+
41134	Kokteyl Kýyafeti+
41135	Balkabaðý Smokini(Bonus)
41136	Balkabaðý Giysisi(Bonus)
41137	Noel Kostümü (kýrmýzý)
41138	Noel Elbisesi (kýrmýzý)
41139	Noel Kostümü (yeþil)
41140	Noel Elbisesi (yeþil)
41141	Noel Kostümü (siyah)
41142	Noel Elbisesi (siyah)
41143	Rengeyiði Kostümü (e)
41144	Rengeyiði Kostümü (d)
41145	Noel Kostümü+ (kýrmýzý)
41146	Noel Elbisesi+ (kýrmýzý)
41147	Noel Kostümü+ (yeþil)
41148	Noel Elbisesi+ (yeþil)
41149	Noel Kostümü+ (siyah)
41150	Noel Elbisesi+ (siyah)
41151	Rengeyiði Kostümü+ (e)
41152	Rengeyiði Kostümü+ (d)
41153	AC Miryang (e)
41154	AC Miryang (k)
41155	AFC Jayang (e)
41156	AFC Jayang (k)
41157	RSC Yýlan Vadisi (e)
41158	RSC Yýlan Vadisi (k)
41159	Yongan FC (e)
41160	Yongan FC (k)
41161	FC Bakra (e)
41162	FC Bakra (k)
41163	FC Bokjung (e)
41164	FC Bokjung (k)
41165	FC Bavaria Hwang (e)
41166	FC Bavaria Hwang (k)
41167	Borussia Chunjo (e)
41168	Borussia Chunjo (k)
41169	SC Doyum (e)
41170	SC Doyum (k)
41171	SC Hasun Dong (e)
41172	SC Hasun Dong (k)
41173	CFR Ejderha Ateþi 07 (e)
41174	CFR Ejderha Ateþi 07 (k)
41175	FC Daeyami (e)
41176	FC Daeyami (k)
41177	GNK Kuahlo Dong (e)
41178	GNK Kuahlo Dong (k)
41179	1927 Imha (e)
41180	1927 Imha (k)
41181	1. FC Buz Daðý (e)
41182	1. FC Buz Daðý (k)
41183	FC Gumsan (e)
41184	FC Gumsan (k)
41185	Galawaryong (e)
41186	Galawaryong (k)
41187	Juventus Yongbi (e)
41188	Juventus Yongbi (k)
41189	Lungsam OSC (e)
41190	Lungsam OSC (k)
41191	FC Doyyumhwan (e)
41192	FC Doyyumhwan (k)
41193	Nefrit City FC (e)
41194	Nefrit City FC (k)
41195	Shinsoo United (e)
41196	Shinsoo United (k)
41197	Ejderha vadisi SC (e)
41198	Yýlan Vadisi SC (k)
41199	Yýldýrým Daðlarý (e)
41200	Yýldýrým Daðlarý FC (k)
41201	Pyungmoo Saint-Hwang (e)
41202	Pyungmoo Saint-Hwang (k)
41203	Real Sohan (e)
41204	Real Sohan (k)
41205	FC Jinno 04 (e)
41206	FC Jinno 04 (k)
41207	FC Sangsun Dong (e)
41208	FC Sangsun Dong (k)
41209	SL Jungsun Dong (e)
41210	SL Jungsun Dong (k)
41211	Sparta Jungrang (e)
41212	Sparta Jungrang (k)
41213	FC Ateþ Diyarý (e)
41214	FC Ateþ Diyarý (k)
41215	FC St. Seungryong (e)
41216	FC St. Seungryong (k)
41217	AC Miryang+ (e)
41218	AC Miryang+ (k)
41219	AFC Jayang+ (e)
41220	AFC Jayang+ (k)
41221	RSC Yýlan Vadisi+ (e)
41222	RSC Yýlan Vadisi+ (k)
41223	Yongan FC+ (e)
41224	Yongan FC+ (k)
41225	FC Bakra+ (e)
41226	FC Bakra+ (k)
41227	FC Bokjung+ (e)
41228	FC Bokjung+ (k)
41229	FC Bavaria Hwang+ (e)
41230	FC Bavaria Hwang+ (k)
41231	Borussia Chunjo+ (e)
41232	Borussia Chunjo+ (k)
41233	SC Doyum+ (e)
41234	SC Doyum+ (k)
41235	SC Hasun Dong+ (e)
41236	SC Hasun Dong+ (k)
41237	CFR Ejderha Ateþi 07+ (e
41238	CFR Ejderha Ateþi 07+ (k
41239	FC Daeyami+ (e)
41240	FC Daeyami+ (k)
41241	GNK Kuahlo Dong+ (e)
41242	GNK Kuahlo Dong+ (k)
41243	1927 Imha+ (e)
41244	1927 Imha+ (k)
41245	1. FC Buz Daðý+ (e)
41246	1. FC Buz Daðý+ (k)
41247	FC Gumsan+ (e)
41248	FC Gumsan+ (k)
41249	Galawaryong+ (e)
41250	Galawaryong+ (k)
41251	Juventus Yongbi+ (e)
41252	Juventus Yongbi+ (k)
41253	Lungsam OSC+ (e)
41254	Lungsam OSC+ (k)
41255	FC Doyyumhwan+ (e)
41256	FC Doyyumhwan+ (k)
41257	Nefrit City FC+ (e)
41258	Nefrit City FC+ (k)
41259	Shinsoo United+ (e)
41260	Shinsoo United+ (k)
41261	Ejderha Vadisi SC+ (e)
41262	Ejderha Vadisi SC+ (k)
41263	Yýldýrým Daðlarý FC+ (e)
41264	Yýldýrým Daðlarý FC+ (k)
41265	Pyungmoo Saint-Hwang+(e)
41266	Pyungmoo Saint-Hwang+(k)
41267	Real Sohan+ (e)
41268	Real Sohan+ (k)
41269	FC Jinno 04+ (e)
41270	FC Jinno 04+ (k)
41271	FC Sangsun Dong+ (e)
41272	FC Sangsun Dong+ (k)
41273	SL Jungsun Dong+ (e)
41274	SL Jungsun Dong+ (k)
41275	Sparta Jungrang+ (e)
41276	Sparta Jungrang+ (k)
41277	FC Ateþ Diyarý+ (e)
41278	FC Ateþ Diyarý+ (k)
41279	FC St. Seungryong+ (e)
41280	FC St. Seungryong+ (k)
41291	Tavþan Kostümü e (siyah)
41292	Tavþan Kostümü e (mavi)
41293	Tavþan Kostümü e (yeþil)
41294	Tavþan Kostümü e (pembe)
41295	Tavþan Kostümü d (siyah)
41296	Tavþan Kostümü d (mavi)
41297	Tavþan Kostümü d (yeþil)
41298	Tavþan Kostümü d (pembe)
41299	Tavþan Kostümü+ e(siyah)
41300	Tavþan Kostümü+ e (mavi)
41301	Tavþan Kostümü+ e(yeþil)
41302	Tavþan Kostümü+ e(pembe)
41303	Tavþan Kostümü+ d(siyah)
41304	Tavþan Kostümü+ d (mavi)
41305	Tavþan Kostümü+ d(yeþil)
41306	Tavþan Kostümü+ d(pembe)
41307	Kobra Giysisi (e)
41308	Kobra Giysisi (k)
41309	Kobra Giysisi+ (e)
41310	Kobra Giysisi+ (k)
41311	Çöl Savaþçýsý (e, siyah)
41312	Çöl Savaþçýsý (k, siy.)
41313	Çöl Savaþçýsý+ (e,siyah)
41314	Çöl Savaþçýsý+ (k, siy.)
41315	Azrail'in Zýrhý (e)
41316	Azrail'in Zýrhý (k)
41317	Azrail'in Zýrhý+ (e)
41318	Azrail'in Zýrhý+ (k)
41319	Èæ»ç°©
41320	Jack Pumpkin takýmý (e)
41321	Jack Pumpkin elbisesi (k
41322	Jack Pumpkin takýmý+ (e)
41323	Jack Pumpkin elbisesi+ (
41324	Ay Yýldýz Savaþçýsý
41325	Ay Yýldýz Savaþçýsý
41326	Ay Yýldýz Savaþçýsý +
41327	Ay Yýldýz Savaþçýsý +
41328	DÞ Formasý ALG (e)
41329	DÞ Formasý ALG (d)
41330	DÞ Formasý ARG (e)
